Real_Duration,Status,sentiment,complexity,Comment_Body,Edge_type,Count_Comments,language[Comment_Body],Planned_Duration,emotionality,Count_Subtasks,keywords[Comment_Body],sentimentWords[Comment_Body],Uuid,Name,SourceUuid,TargetUuid,Starttime,Endtime
,closed,,,,CREATION,1,ro,,,,,,af7cb83f-a6f9-4b1a-959e-f11ac15be6a0,Search for: actions search on the first character and delays acknowledging full request,1708690,1708690,2019-03-15T20:03:15.000+01:00,2019-03-17T19:17:53.000+01:00
,closed,,,,CREATION,1,ro,,,,,,0bf108c1-9d17-4469-9475-3a5a6a10108e,Is the spellcheck working properly in xed 2.02?,1303185,1303185,2019-02-20T14:54:56.000+01:00,2019-02-28T11:21:10.000+01:00
,closed,,,,CREATION,3,ro,,,,,,14e2b043-63cc-413f-8cbc-c692967c6c39,gdk window failed,17037513,17037513,2019-01-22T21:36:44.000+01:00,2019-06-15T10:21:58.000+02:00
,closed,,,,CREATION,1,ro,,,,,,883f8dc2-7e16-40a7-8d17-e08131d153fd,Feature request: Bigger toolbar icons,19428176,19428176,2018-12-31T16:55:01.000+01:00,2019-03-17T19:19:00.000+01:00
,closed,,,,CREATION,1,ro,,,,,,36c2340a-ce96-41f7-94eb-fb55335a5152,meson: require itstool command to be available,6551424,6551424,2018-12-12T21:43:52.000+01:00,2019-02-08T11:19:12.000+01:00
,closed,,,,CREATION,4,ro,,,,,,29a95586-3674-486a-a4d9-d1ab1a17a3c9,Launch Error On Ubuntu 18.10 after successful build,15126864,15126864,2018-12-11T07:40:11.000+01:00,2018-12-11T08:43:11.000+01:00
,closed,,,,CREATION,0,ro,,,,,,e845212b-e7da-43b9-8769-593994a9c5c5,Fix warnings when building xed 2.0.1,23616009,23616009,2018-12-10T06:16:11.000+01:00,2018-12-11T12:38:13.000+01:00
,closed,,,,CREATION,0,ro,,,,,,324fe9ef-3bc7-4860-9b77-2762a27e7459,Switch build instructions for meson port.,1299302,1299302,2018-11-19T19:52:19.000+01:00,2018-11-22T10:39:53.000+01:00
,closed,,,,CREATION,4,ro,,,,,,0807f3dd-76a5-4a4d-96dc-cca78a247e2f,missing ./autogen.sh install script,10817213,10817213,2018-11-19T18:54:43.000+01:00,2018-11-19T18:55:49.000+01:00
,closed,,,,CREATION,0,ro,,,,,,70c20e33-80bc-41e6-bce1-e64c5d7aae7d,"close dialog: use ""suggested-action"" style class",8415124,8415124,2018-11-08T15:59:12.000+01:00,2018-11-15T11:10:26.000+01:00
,closed,,,,CREATION,2,ro,,,,,,b1bd7eed-b251-4394-8565-112a39024eb8,[Bug] xed does not show any pages except first one in print preview,6428497,6428497,2018-10-27T21:04:04.000+02:00,2018-11-11T23:59:11.000+01:00
,closed,,,,CREATION,0,ro,,,,,,abde4e13-8507-494a-8068-eccf3917be18,[Bug] GLib-GIO-Critical when closing XED while in print preview window,6428497,6428497,2018-10-27T20:51:57.000+02:00,2019-06-23T14:23:09.000+02:00
,closed,,,,CREATION,2,ro,,,,,,9251a6b0-582c-47f0-96ec-60712d0abb51,Port to meson,4095021,4095021,2018-10-25T04:28:28.000+02:00,2018-11-19T12:09:53.000+01:00
,closed,,,,CREATION,3,ro,,,,,,87e61673-6d0f-4030-b1c8-aaf8f76394e2,Does libpeas work with python ?,179677,179677,2018-10-20T01:14:06.000+02:00,2018-10-20T20:51:40.000+02:00
,closed,,,,CREATION,0,ro,,,,,,dfc1a93f-b991-4030-a508-53a5abdf8ff9,Rearrange help entries (xapp consistency),8415124,8415124,2018-10-09T13:09:44.000+02:00,2018-10-10T11:51:57.000+02:00
,closed,,,,CREATION,0,ro,,,,,,52748302-c6bf-4ff7-a9c1-5f8f344dea64,Use icon for keyboard shortcuts help entry,8415124,8415124,2018-10-04T17:33:56.000+02:00,2018-10-09T12:04:21.000+02:00
,closed,,,,CREATION,1,ro,,,,,,d3994c28-d985-450a-8cfe-4542f56e39e8,Is it possible to build xed in Windows?,7840559,7840559,2018-09-25T09:53:17.000+02:00,2018-09-25T09:59:17.000+02:00
,closed,,,,CREATION,1,ro,,,,,,a3457a82-f04e-455e-9bd1-f6491edea810,typescript,25333160,25333160,2018-09-21T18:36:45.000+02:00,2018-09-23T13:11:42.000+02:00
,closed,,,,CREATION,0,ro,,,,,,1d64d255-25aa-41fb-814b-def5290167b6,xed-window: Indicate if we are currently using spaces or tabs in stat…,2231759,2231759,2018-08-19T20:31:15.000+02:00,2018-09-24T10:59:08.000+02:00
,closed,,,,CREATION,1,ro,,,,,,9b582a4d-7264-458a-b3dc-44376e5e64f3,"Pressing ""tab"" produces four spaces instead of the ""tab"" character by default.",35967259,35967259,2018-08-16T18:33:34.000+02:00,2018-11-03T09:16:29.000+01:00
,closed,,,,CREATION,8,ro,,,,,,59c38825-fe9e-4871-8f6e-c17f0e74e77c,hiding scrollbars,30070187,30070187,2018-08-02T14:26:58.000+02:00,2018-08-02T20:22:14.000+02:00
,closed,,,,CREATION,1,ro,,,,,,6e713de2-2de2-4ae6-ac2b-c5de55b6f727,Better message about root privileges,1395027,1395027,2018-07-22T23:24:29.000+02:00,2018-07-30T12:07:40.000+02:00
,closed,,,,CREATION,7,ro,,,,,,92582af5-d711-42ad-a2e4-168367f405e0,Rework status selectors,1395027,1395027,2018-07-22T22:43:36.000+02:00,2018-11-19T12:33:55.000+01:00
,closed,,,,CREATION,3,ro,,,,,,fd16575b-849b-4d76-a5bb-9c6aede2b013,unable to mark first char of line with mouse,2804301,2804301,2018-07-20T08:51:10.000+02:00,2018-07-31T08:36:31.000+02:00
,closed,,,,CREATION,0,ro,,,,,,a6473e26-c8ac-44ce-98fe-8a456b7d0278,Sadistic Tendencies,13642513,13642513,2018-07-16T22:43:17.000+02:00,2018-07-16T22:45:00.000+02:00
,closed,,,,CREATION,2,ro,,,,,,b9a637bb-707c-477e-9d10-1fca001c4a7e,Modeline plugin in Vim mode doesn't work,6018621,6018621,2018-07-08T03:14:41.000+02:00,2018-07-08T03:56:56.000+02:00
,closed,,,,CREATION,5,ro,,,,,,8b0dad21-6176-4766-ad35-76b1e0c0511c,compile xed for mac,22988043,22988043,2018-07-04T15:56:44.000+02:00,2018-07-05T07:19:23.000+02:00
,closed,,,,CREATION,1,ro,,,,,,88effc5c-5ce5-4166-be2a-d76b5ea43cf3,editorconfig plugin missing,2862029,2862029,2018-06-17T04:33:32.000+02:00,2018-06-17T05:05:16.000+02:00
,closed,,,,CREATION,1,ro,,,,,,36874023-d206-4df2-a3f3-312302643056,editorconfig plugin?,2862029,2862029,2018-06-17T04:14:02.000+02:00,2018-06-17T04:30:28.000+02:00
,closed,,,,CREATION,1,ro,,,,,,dc6297af-c0b2-40c4-b31a-4a86e04df23f,Feature Request: increase width of insertion point,958714,958714,2018-06-13T11:04:14.000+02:00,2018-08-19T20:40:02.000+02:00
,closed,,,,CREATION,0,ro,,,,,,df8a4131-da60-4cae-9915-fe2e86914b91,missing l10n: Help -> Shortcuts,8415124,8415124,2018-06-08T12:57:03.000+02:00,2018-06-08T13:07:54.000+02:00
,closed,,,,CREATION,2,ro,,,,,,473e1b05-9146-40ac-9170-97bb861e1e09,"The Xed does not remember Automatic Spell Checker setting, and selected language",19974947,19974947,2018-04-29T17:05:55.000+02:00,2018-07-31T10:10:31.000+02:00
,closed,,,,CREATION,2,ro,,,,,,81aeed19-1c05-4fac-b3d0-7599f5f90690,Feature request: add column selection (a la Sublime Text),3409735,3409735,2018-04-17T22:06:38.000+02:00,2018-04-18T17:26:35.000+02:00
,closed,,,,CREATION,1,ro,,,,,,1331317c-f81c-4105-bb4e-62c326eaa274,Perl syntax colouration breaking,21488893,21488893,2018-04-16T04:56:08.000+02:00,2018-04-23T13:39:16.000+02:00
,closed,,,,CREATION,2,ro,,,,,,16d46560-f3da-43d3-9490-fb67bc53fa1d,Add support for .ts Tslint files,3487071,3487071,2018-03-26T21:23:23.000+02:00,2018-03-26T21:31:53.000+02:00
,closed,,,,CREATION,5,ro,,,,,,58123c32-edcd-40cc-bce8-52e8f0fc7707,xapp runtime issue,2748168,2748168,2018-03-23T22:32:26.000+01:00,2018-03-23T23:22:15.000+01:00
,closed,,,,CREATION,1,ro,,,,,,4ea85fd6-b2dd-41b2-b94c-67220a794c38,Make the preferences dialog window wider & resizable,6215449,6215449,2018-03-15T23:52:07.000+01:00,2018-03-16T10:52:32.000+01:00
,closed,,,,CREATION,1,ro,,,,,,0a2150e0-7907-4bb4-ad7e-72f700ba39b1,No window snapping to left and right possible,34000003,34000003,2018-02-24T23:17:20.000+01:00,2018-02-25T20:29:02.000+01:00
,closed,,,,CREATION,0,ro,,,,,,d7d8c93e-c6e8-40e8-a630-153c07c81871,Shortcut to hide the menubar,36510152,36510152,2018-02-18T20:10:24.000+01:00,2018-10-29T08:19:40.000+01:00
,closed,,,,CREATION,2,ro,,,,,,db847fdd-0898-43ef-8623-a01c160e3e53,Add support for gdscript,6998450,6998450,2018-02-01T18:34:15.000+01:00,2018-02-01T19:05:16.000+01:00
,closed,,,,CREATION,1,ro,,,,,,cf7853c4-88a0-4e2b-a2c1-472e8cbcced4,Enchant naming change breaks build,6099993,6099993,2018-01-27T03:56:36.000+01:00,2018-01-27T20:57:39.000+01:00
,closed,,,,CREATION,0,ro,,,,,,dfe1c2b8-8988-430f-8081-8243e8980bd2,Fix clang compile issue,1299302,1299302,2018-01-26T14:49:01.000+01:00,2018-01-30T11:09:44.000+01:00
,closed,,,,CREATION,0,ro,,,,,,718b0cfa-2262-4677-b058-2fe929459070,Build failure with clang-6.0.0 on FreeBSD,1159908,1159908,2018-01-26T14:29:15.000+01:00,2018-01-30T11:09:44.000+01:00
,closed,,,,CREATION,1,ro,,,,,,394487b3-050d-4f5a-88c1-b734cbd18b62,close search x button too small,3487071,3487071,2018-01-11T22:14:50.000+01:00,2018-01-28T10:11:43.000+01:00
,closed,,,,CREATION,0,ro,,,,,,a1a5b082-fa91-4690-bcdf-139ad8309c10,Fix Py*DeprecationWarning,1299302,1299302,2017-12-31T14:12:43.000+01:00,2018-02-03T11:26:29.000+01:00
,closed,,,,CREATION,10,ro,,,,,,6ce0656c-23d0-47ce-ba34-bd71e0ff0c9b,Creation of plugin Word completion,3049832,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00
,closed,,,,CREATION,4,ro,,,,,,6236aae2-d253-405c-ad1e-f0ceda33650b,Error loading plugin 'spell',5052362,5052362,2017-12-07T04:18:19.000+01:00,2018-03-09T16:11:26.000+01:00
,closed,,,,CREATION,2,ro,,,,,,411529f1-0946-4b7f-9e22-c535779655b3,Add Devhelp plugin,1149225,1149225,2017-12-06T03:34:42.000+01:00,2018-02-12T03:17:49.000+01:00
,closed,,,,CREATION,0,ro,,,,,,c8eff253-fff3-4dcd-9217-eb8155179cdb,1.8 dev1,2231759,2231759,2017-12-05T04:32:22.000+01:00,2018-03-09T16:11:24.000+01:00
,closed,,,,CREATION,1,ro,,,,,,95b74023-cde4-4eb1-9623-381d9a701ca8,Risky Software Manager in 18.3 Cinnamon,34000003,34000003,2017-11-26T14:26:40.000+01:00,2017-11-26T20:58:34.000+01:00
,closed,,,,CREATION,0,ro,,,,,,0de27bb0-7f65-4195-b22c-12f94f71e2da,[gtk3.22] xed-notebook: Clean up some gtk3.20+ conditionals,2231759,2231759,2017-11-25T13:30:36.000+01:00,2017-12-04T10:32:43.000+01:00
,closed,,,,CREATION,0,ro,,,,,,91a5cf5c-80ff-4311-ab09-112003a66310,[gtk3.22] xed-view-frame: Fix the css for the minimap frame,2231759,2231759,2017-11-25T13:13:15.000+01:00,2017-12-04T10:32:56.000+01:00
,closed,,,,CREATION,0,ro,,,,,,7c0963b6-8efd-4e38-9830-379d05a835e5,[gtk3.22] xed-status-combo-box: Remove some deprecated css functionality,2231759,2231759,2017-11-25T12:49:03.000+01:00,2017-12-04T10:33:08.000+01:00
,closed,,,,CREATION,0,ro,,,,,,ddebdcea-b308-46d9-98c8-be8563dfb3f5,xed-window: Rework the fullscreen toolbar,2231759,2231759,2017-11-25T12:24:08.000+01:00,2017-12-04T10:33:22.000+01:00
,closed,,,,CREATION,0,ro,,,,,,e36a5d96-4ab8-45f9-ae43-4c67b092bb48,preferences-dialog: Complete revamp,2231759,2231759,2017-11-24T22:13:49.000+01:00,2017-12-04T10:33:39.000+01:00
,closed,,,,CREATION,0,ro,,,,,,ea846ba2-fe41-4bee-a3dc-a7c228154024,Add C tags to the taglist plugin,10538387,10538387,2017-11-21T17:34:45.000+01:00,2018-02-19T12:52:11.000+01:00
,closed,,,,CREATION,1,ro,,,,,,2d41295b-0720-4365-8f8f-00cabe1756b0,Add C to taglist plugin,10538387,10538387,2017-11-21T17:34:27.000+01:00,2018-03-09T14:07:44.000+01:00
,closed,,,,CREATION,6,ro,,,,,,d43d21eb-d664-4f52-8908-9e030816a400,Scroll in the edit area with a middle mouse button but change the tab.,5851348,5851348,2017-11-14T13:00:40.000+01:00,2017-12-13T03:56:23.000+01:00
,closed,,,,CREATION,0,ro,,,,,,7fd9ce2d-d4a7-47fd-aacb-798591e89536,xed-status-combo-box: Simplify the widget heirarchy,2231759,2231759,2017-11-13T09:48:47.000+01:00,2017-11-17T11:40:37.000+01:00
,closed,,,,CREATION,1,ro,,,,,,43b58387-7366-481b-9b21-4a5b6a68f1ac,xed frequently fails to render underscores properly,2692138,2692138,2017-11-10T15:37:08.000+01:00,2017-11-10T19:24:58.000+01:00
,closed,,,,CREATION,1,ro,,,,,,a436f081-7dbe-4d01-853e-20ecd21853f7,bug: schema not installed,829557,829557,2017-11-08T20:03:40.000+01:00,2017-12-13T01:59:04.000+01:00
,closed,,,,CREATION,6,ro,,,,,,30186b78-8b94-46c7-b114-03dba321ca51,xed startup time noticeably slower than gedit,2692138,2692138,2017-11-08T14:27:43.000+01:00,2018-02-12T03:20:28.000+01:00
,closed,,,,CREATION,1,ro,,,,,,fee70411-2e6c-4512-937f-e4c8498662db,Can not open file from name in clipboard,33253303,33253303,2017-11-05T20:12:24.000+01:00,2018-02-12T03:09:50.000+01:00
,closed,,,,CREATION,1,ro,,,,,,b9d35320-b364-4cf0-9785-c62416fa68c4,Groovy syntax highlighting,806824,806824,2017-10-27T04:50:26.000+02:00,2017-10-27T11:32:42.000+02:00
,closed,,,,CREATION,1,ro,,,,,,80043443-56af-4d26-b86d-3ae42ba8a860,Find Issue & Large Files,31071746,31071746,2017-10-09T22:55:16.000+02:00,2017-11-13T10:49:01.000+01:00
,closed,,,,CREATION,1,ro,,,,,,67288a13-9f01-412f-926d-f89fc56dc75e,Filterable Highlighting Language Menu,5124946,5124946,2017-09-28T15:20:18.000+02:00,2018-02-12T03:13:24.000+01:00
,closed,,,,CREATION,0,ro,,,,,,99395c5a-755f-414c-bacc-36d98ddfe9d4,Minimap,2231759,2231759,2017-09-24T11:54:09.000+02:00,2017-09-25T16:01:28.000+02:00
,closed,,,,CREATION,6,ro,,,,,,9140228b-0093-43a8-a25e-60fd6307551f,Opening binary files results in a livelock,6096063,6096063,2017-09-20T13:29:42.000+02:00,2017-12-13T01:58:34.000+01:00
,closed,,,,CREATION,5,ro,,,,,,58c86ef7-c56b-47ae-9727-9483aa784961,Feature Request: Comment/Uncomment multiple lines at a time,26103926,26103926,2017-09-18T20:33:22.000+02:00,2019-06-15T15:53:40.000+02:00
,closed,,,,CREATION,7,ro,,,,,,83d15752-5904-4b6b-85e9-a81a6fc4ae77,"UI Bug: All ""view"" fonts resize commands make them smaller.",8404646,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00
,closed,,,,CREATION,1,ro,,,,,,468d195a-ba6a-40a6-8d33-ee862479707b,Feature Request: A favourite files list,2328329,2328329,2017-09-16T04:35:31.000+02:00,2018-02-12T03:21:56.000+01:00
,closed,,,,CREATION,0,ro,,,,,,1684396a-cce2-4cc1-bb96-8b19a8f8118a,Large File & Colpurs,31071746,31071746,2017-09-14T18:34:29.000+02:00,2018-02-12T03:23:21.000+01:00
,closed,,,,CREATION,1,ro,,,,,,3fdb98ea-f1a9-4e96-8a83-149012a7127e,Up/down arrow keys don't stay in same character column when using a font like 'Inconsolata' (a monospace font),5296986,5296986,2017-09-08T22:50:19.000+02:00,2017-11-13T11:03:43.000+01:00
,closed,,,,CREATION,0,ro,,,,,,4e21676e-66a9-4ee7-9e8e-c22b388a7a3b,Don't present users with the hidden highlight languages,2231759,2231759,2017-09-04T00:44:22.000+02:00,2017-09-05T09:21:10.000+02:00
,closed,,,,CREATION,0,ro,,,,,,352365de-c600-4316-8be1-21d770ea7e2e,xed-view: Fix a crash when right clicking the left gutter,2231759,2231759,2017-09-03T23:10:51.000+02:00,2017-09-05T09:21:41.000+02:00
,closed,,,,CREATION,1,ro,,,,,,088174a9-51cc-4e20-a53f-ed66c6a6c505,Xed crashes when right clicking (button-press-event) in TextView/Gutter,26842164,26842164,2017-09-01T21:04:47.000+02:00,2017-09-05T09:21:41.000+02:00
,closed,,,,CREATION,5,ro,,,,,,a520ef37-309a-4f81-8304-ce53945a065e,Flickering when mouse cursor is on the tab title,5039496,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00
,closed,,,,CREATION,5,ro,,,,,,5befcba7-d12f-4b15-aa1b-eaaf3c16b504,Crash With Large Files,31071746,31071746,2017-08-30T20:10:22.000+02:00,2018-02-12T03:23:46.000+01:00
,closed,,,,CREATION,3,ro,,,,,,35732426-823b-4277-a093-e72f8ce166c4,"occational xed hang when attempting Edit->""Insert Date and Time...""",11457267,11457267,2017-08-30T11:54:18.000+02:00,2018-02-12T03:29:06.000+01:00
,closed,,,,CREATION,1,ro,,,,,,dc87e38b-1e43-4bdb-89cb-83b063982e62,xed crashes with language 'Defaults',31203804,31203804,2017-08-21T10:08:31.000+02:00,2017-09-05T09:21:10.000+02:00
,closed,,,,CREATION,2,ro,,,,,,6b239328-b9b2-4a42-ac78-fcccf0546763,Keyboard shortcut not working.,10137,10137,2017-08-06T12:17:14.000+02:00,2017-08-06T21:24:57.000+02:00
,closed,,,,CREATION,4,ro,,,,,,2905aefe-d17c-4680-9d70-926355360c08,Feature Request: Keyboard shortcuts for tab navigation,30754561,30754561,2017-08-05T21:41:24.000+02:00,2017-09-18T22:52:28.000+02:00
,closed,,,,CREATION,1,ro,,,,,,75cf31f9-6ee6-47d0-9b38-07a674c231d8,Caja bookmarks aren't organized by order in which they were made,30754561,30754561,2017-08-05T18:40:22.000+02:00,2017-11-13T10:26:41.000+01:00
,closed,,,,CREATION,1,ro,,,,,,877a168b-7197-4c90-a9f5-ae7a843792f4,Can't organize files in open file dialog box by file extension,30754561,30754561,2017-08-05T18:36:29.000+02:00,2017-09-03T23:23:36.000+02:00
,closed,,,,CREATION,8,ro,,,,,,6c0f6bed-dee2-44ea-9e1b-200590a7b21c,Feature Request: Recent documents list has size org.x.editor.max-recents,1149225,1149225,2017-07-28T02:30:22.000+02:00,2017-11-25T23:32:09.000+01:00
,closed,,,,CREATION,0,ro,,,,,,6254b0af-0c1f-4dc1-8354-d9c8021d4a79,"Feature request: Change Case, keyboard shortcuts",30292158,30292158,2017-07-19T15:46:23.000+02:00,2018-03-09T16:11:26.000+01:00
,closed,,,,CREATION,2,ro,,,,,,b61fcd8f-25f8-4263-8d3b-834365355891,Feature request: tab-bar always visible,30292158,30292158,2017-07-19T15:28:09.000+02:00,2019-05-05T11:21:18.000+02:00
,closed,,,,CREATION,0,ro,,,,,,33873bf4-6d3c-4f70-9c96-8bef05e9f81a,translations: Add the textsize plugin to POTFILES.in,2231759,2231759,2017-07-19T07:59:27.000+02:00,2017-08-30T12:13:05.000+02:00
,closed,,,,CREATION,3,ro,,,,,,9771b290-c080-40db-8c7a-4d61a779af94,Use correct value to save the window state in gsettings.,22563667,22563667,2017-07-05T17:52:45.000+02:00,2017-07-13T15:09:06.000+02:00
,closed,,,,CREATION,13,ro,,,,,,16358763-af75-490a-9f42-ad10301063ba,Xed 1.4.4 not autoclosing when file changes are saved,17322130,17322130,2017-07-02T23:57:43.000+02:00,2018-03-09T16:11:26.000+01:00
,closed,,,,CREATION,1,ro,,,,,,7699834d-aeed-4fb5-8010-788fddd467d2,UI: find/replace scroll bar,24411108,24411108,2017-06-30T19:45:23.000+02:00,2017-07-18T11:49:10.000+02:00
,closed,,,,CREATION,1,ro,,,,,,58a4591d-0327-4478-8506-74ec64677e5f,UI: undo/redo history,24411108,24411108,2017-06-30T19:39:04.000+02:00,2018-01-28T10:15:38.000+01:00
,closed,,,,CREATION,1,ro,,,,,,87853722-b7da-4a57-b566-d1aa82a5d419,Open File Dialog: Mounted devices show huge icons,6096063,6096063,2017-06-21T15:01:55.000+02:00,2017-06-21T19:24:53.000+02:00
,closed,,,,CREATION,0,ro,,,,,,4615180a-7cc8-462e-a48e-d2e7d2a948f1,Text zoom: Put a limit on the min and max zoom,2231759,2231759,2017-06-07T10:42:06.000+02:00,2017-08-30T12:14:43.000+02:00
,closed,,,,CREATION,1,ro,,,,,,2042edfd-a669-48fd-8744-9095cde32081,Feature request: Always-On-Top and Transparency,1011130,1011130,2017-06-06T20:57:22.000+02:00,2017-06-06T21:28:24.000+02:00
,closed,,,,CREATION,5,ro,,,,,,5437c821-0d92-49bb-bf12-a1a529e60d3a,Make the trailsave plugin also strip trailing lines,3172687,3172687,2017-06-04T07:31:11.000+02:00,2017-08-30T12:17:08.000+02:00
,closed,,,,CREATION,2,ro,,,,,,6f05bde6-5698-4d2b-9e06-68b1f1debaf3,key repeated at file chooser dialog,153784,153784,2017-06-03T09:40:45.000+02:00,2017-06-03T10:21:09.000+02:00
,closed,,,,CREATION,1,ro,,,,,,4397f9f1-0e4b-4cb3-b557-32b3a2f683b3,"Cut, copy, paste rectangular area",12125282,12125282,2017-06-02T17:50:19.000+02:00,2017-09-04T05:39:26.000+02:00
,closed,,,,CREATION,0,ro,,,,,,29da0908-796e-45a3-b531-a46cad5c7185,filebrowser: Change an icon name,2231759,2231759,2017-06-02T11:26:50.000+02:00,2017-06-02T12:05:37.000+02:00
,closed,,,,CREATION,8,ro,,,,,,885d9a9a-5ca3-403e-9c5b-121a232f1b7f,Support for GEdit plugins,1149225,1149225,2017-06-01T06:48:29.000+02:00,2017-11-13T10:42:07.000+01:00
,closed,,,,CREATION,3,ro,,,,,,89d71831-88dc-4d62-9404-aa393a642865,Opening new file doesn't always re-use existing instance,1149225,1149225,2017-06-01T00:25:06.000+02:00,2017-06-01T06:43:51.000+02:00
,closed,,,,CREATION,1,ro,,,,,,b120144a-f9ab-4ead-a893-187a75c032b9,[FEATURE REQUEST] Code Preview Scrollbar [Minimap],10137,10137,2017-05-31T15:23:03.000+02:00,2017-09-25T16:01:28.000+02:00
,closed,,,,CREATION,10,ro,,,,,,ef9a85cc-a9e0-4672-9eab-7fbe5869eaf0,bugfix: ugly white border (gtk 3.20>),10137,10137,2017-05-31T08:30:45.000+02:00,2017-06-01T11:41:51.000+02:00
,closed,,,,CREATION,2,ro,,,,,,da8475dc-0c6f-47e0-abfd-d281049e5234,launcher indistinguishable from gedit,11800714,11800714,2017-05-28T11:36:06.000+02:00,2017-05-28T11:57:02.000+02:00
,closed,,,,CREATION,5,ro,,,,,,2439311f-fb1e-460e-8dfc-b443f03832c2,ugly white border (gtk 3.20>),10137,10137,2017-05-18T08:19:12.000+02:00,2017-06-01T12:07:45.000+02:00
,closed,,,,CREATION,4,ro,,,,,,d7773619-34fc-4ca4-ad6f-c5b8e0afda3a,Syntax highlighting error,28644218,28644218,2017-05-16T11:24:27.000+02:00,2017-05-16T21:32:28.000+02:00
,closed,,,,CREATION,2,ro,,,,,,a78aa0f3-9b26-4074-91f6-c716c148be8b,Add documentation for plugins,781030,781030,2017-05-13T16:04:08.000+02:00,2018-02-12T03:37:10.000+01:00
,closed,,,,CREATION,1,ro,,,,,,3bfb0af2-d97f-4a07-a8d3-4253a3555cdf,Add toolbar button for wordwrap option,781030,781030,2017-05-13T15:49:27.000+02:00,2017-05-28T11:58:36.000+02:00
,closed,,,,CREATION,2,ro,,,,,,cbe77dc7-aa26-4a97-891e-f780dec2e344,Xed should save text file with windows' end of line and *.txt file extension by default,23406555,23406555,2017-05-07T20:32:51.000+02:00,2017-05-17T06:44:25.000+02:00
,closed,,,,CREATION,0,ro,,,,,,da4fd06b-7256-4ce3-b291-2e2e86a4ad67,fix gtksourceprintcompositor.h includes warning,1299302,1299302,2017-05-06T10:54:36.000+02:00,2017-05-23T14:33:30.000+02:00
,closed,,,,CREATION,1,ro,,,,,,67784144-d32a-4f31-9522-be331f9c6a2f,mouse wheel  shift/ctrl/alt action support,24411108,24411108,2017-05-05T19:04:17.000+02:00,2017-05-05T20:12:21.000+02:00
,closed,,,,CREATION,11,ro,,,,,,aeb08f36-e342-443b-b327-bff741d97e6e,add support for mouses with back/forward buttons,24411108,24411108,2017-05-05T19:02:13.000+02:00,2018-03-09T16:11:26.000+01:00
,closed,,,,CREATION,0,ro,,,,,,280a2246-add4-49fd-98c5-88950802b268,Makefile.am:184: error: HAVE_INTROSPECTION,11800714,11800714,2017-05-05T12:38:43.000+02:00,2017-05-06T00:31:45.000+02:00
,closed,,,,CREATION,1,ro,,,,,,a9dbdb07-afc2-4b9c-9d7e-b94a75a1d053,xed save file as needs work,12458785,12458785,2017-04-26T03:29:36.000+02:00,2017-04-26T06:18:16.000+02:00
